Source,Type,ID,Title,Date,Abstract,Link
USPTO,Patent,N/A,Method for converting an existing industrial unit to produce hydrogen from ammonia,N/A,"A method for converting an existing steam methane reformer (SMR) to produce hydrogen via ammonia cracking is provided. The method can include the steps of: providing the existing SMR, wherein the SMR was formerly used to produce hydrogen from a hydrocarbon feedstock; and improving the nitridation resistance of the inner surface of the equipment by adding a protective layer to an inner surface of equipment to be used in the existing SMR, wherein the equipment is selected from the group consisting",https://patents.google.com/patent/US
USPTO,Patent,N/A,Systems and methods for cooling hydrogen fuel generated on-board prior to injection into an internal combustion engine,N/A,"The present invention relates, in general, to systems and methods for generating hydrogen from ammonia on-board vehicles, where the produced hydrogen is used as fuel source for an internal combustion engine. The present invention utilizes an electric catalyst unit operating in series with a heat exchange catalyst unit. The electric catalyst unit is used to initiate an ammonia cracking process on-board during a cold start or low load operating condition of the internal combustion engine, where th",https://patents.google.com/patent/US
USPTO,Patent,N/A,Gas turbine system,N/A,"A gas turbine system includes: a combustor; an intake flow passage connected to the combustor; an exhaust flow passage connected to the combustor; a compressor provided in the intake flow passage; a turbine provided in the exhaust flow passage; an ammonia tank; and a hydrogen generator-separator having an ammonia supply port connected to the ammonia tank and a hydrogen discharge port connected to the combustor, the hydrogen generator-separator being arranged on a downstream side of the turbine i",https://patents.google.com/patent/US
USPTO,Patent,N/A,Gas turbine system,N/A,"Provided is a gas turbine system, including: an ammonia tank; a combustor connected to the ammonia tank; an exhaust flow passage connected to the combustor; a turbine provided in the exhaust flow passage; a cracked-gas reservoir connected to the combustor; and an ammonia cracking catalyst, which is arranged on a downstream side of the turbine in the exhaust flow passage, and is connected to the ammonia tank and the cracked-gas reservoir.",https://patents.google.com/patent/US
USPTO,Patent,N/A,Getter materials for cracking ammonia,N/A,"A method is provided for cracking ammonia to produce hydrogen. The method includes the steps of passing ammonia over an ammonia-cracking catalyst which is an alloy including (1) alloys having the general formula Zr.sub.1-x Ti.sub.x M.sub.1 M.sub.2, wherein M.sub.1 and M.sub.2 are selected independently from the group consisting of Cr, Mn, Fe, Co, and Ni, and x is between about 0.0 and about 1.0 inclusive; and between about 20% and about 50% Al by weight. In another aspect, the method of the inve",https://patents.google.com/patent/US
USPTO,Patent,N/A,Process for the production of hydrogen using a carbonated adsorbent with selected dubinin parameters,N/A,"A process for the purification of a gaseous hydrogen flow containing one or more gaseous impurities from the group consisting of carbon monoxide, water vapor, nitrogen, H2S, chlorine, C1-C3 light alcohols, ammonia, carbon dioxide and linear, branched or cyclic hydrocarbons, saturated and unsaturated, C1-C8. The hydrogen flow is placed in contact with a porous carbonated adsorbent having an adsorption limit volume (W0) and an energy parameter of (E0) according to the Dubinin relationship, such th",https://patents.google.com/patent/US
USPTO,Patent,N/A,Ammonia-engine system,N/A,An ammonia-engine system is capable of supplying an ammonia cracking catalyst with a temperature necessary to promote a reaction even during low load operation in which a temperature of an exhaust gas from an ammonia engine is lower than an operating temperature of the ammonia cracking catalyst. In an ammonia-engine system provided with an ammonia engine (2) using ammonia as fuel and an ammonia cracking device (5) including an ammonia cracking catalyst that cracks ammonia and cracking ammonia to,https://patents.google.com/patent/US
Tavily,News,N/A,Catalytic ammonia reforming: alternative routes to net-zero-carbon ...,N/A,"In this section, we will present different catalytic pathways for ammonia reforming focusing on (1) thermal and photocatalytic reforming (i.e., dissociation; eqn (1)), and (2) oxidative reforming (eqn (2)). This Perspective will emphasize thermal and oxidative reforming and provide a brief introduction to photocatalytic reforming. Electrochemical ammonia reforming and ammonia combustion (eqn (3)) will not be discussed. We further note that the terms “reforming”, “dissociation” and “decomposition",https://pmc.ncbi.nlm.nih.gov/articles/PMC9667930/
Tavily,News,N/A,Ammonia Cracking - Technip Energies,N/A,"## FAQ

Ammonia cracking is a chemical decomposition process in which ammonia (NH3) is broken down, or ""cracked,"" into its constituent gases – hydrogen (H2) and nitrogen (N2). The chemical reaction for ammonia cracking is as follows:

2NH3 ⇌ N2 + 3H2

This reaction is endothermic, meaning it requires heat to proceed and takes place under high temperature and in the presence of a catalyst to improve efficiency and lower the energy requirement.

Ammonia (NH3) is considered an important hydrogen ca",https://www.ten.com/en/markets/ammonia-cracking
Tavily,News,N/A,Ammonia cracking for efficient hydrogen production,N/A,"The solution: The hydrogen is converted into ammonia (NH3) together with nitrogen, which is simply extracted from ambient air. With ammonia as a carrier, hydrogen can be transported in a much simpler, more affordable and energy-efficient way via ships. The necessary infrastructure is already in place and well-proven.

Upon arrival at its destination, the ammonia is either burned directly for energy generation or the ammonia is decomposed again into nitrogen, which can simply be released into the",https://www.thyssenkrupp-uhde.com/en/ammonia-cracking
Tavily,News,N/A,Ammonia Cracking - SynerHy,N/A,"Process description and thermodynamics

Ammonia cracking is a chemical process that involves the thermal decomposition of ammonia into its main components, molecular nitrogen (N2) and molecular hydrogen (H2). This process is carried out at high temperatures and pressures and it is used to obtain pure hydrogen, which is a high-value product in the chemical industry. The general chemical equation for cracking ammonia is expressed as follows:

2NH3 ⇌ N2 + 3H2 [...] Introduction to ammonia cracking
",https://synerhy.com/en/2023/10/ammonia-cracking/
Tavily,News,N/A,"Ammonia Cracking | Process, Technology & Applications - Topsoe",N/A,"### What is ammonia cracking?

Ammonia cracking is a chemical process that converts ammonia (NH3) into its constituent elements, nitrogen (N2) and hydrogen (H2). This reaction is typically carried out at high temperatures and can be catalyzed by various catalysts. The ammonia cracking reaction can be represented by the following equation:   
  
2NH3 ⇌ N2 + 3H2

The process is endothermic, meaning it requires the input of heat energy. The catalyst helps to lower the activation energy required for",https://www.topsoe.com/blog/crack-the-code-getting-to-know-the-basics-of-ammonia-cracking
Tavily,News,N/A,Recent advancements in ammonia catalytic cracking and waste heat ...,N/A,"in terms of properties, parameters and overall demand, but the decomposition process still faces some challenges. This is due to the relatively high N–H bond energy in the triangular topology of the NH3 molecule, along with thermodynamic and kinetic constraints . [...] ## NH3 cracking catalysts

So far, ammonia decomposition catalysts can be categorized into two main groups, supported and unsupported, mainly covering three types of noble metal catalysts, non-noble metal catalysts, and multi-meta",https://www.sciencedirect.com/science/article/abs/pii/S0196890425000536
Tavily,News,N/A,Catalyst design for ammonia decomposition: an overview,N/A,"computational studies establish a foundation for continued in-depth investigation of NH3 decomposition reactions and the design of their corresponding catalysts. [...] stable and mature technology in the field of ammonia decomposition, involves only a gas–solid reaction in the reaction process, which also better reflects the reaction characteristics of NH3. Therefore, we will focus on the theoretical study of thermally catalyzed ammonia decomposition. [...] It is widely acknowledged that the dec",https://pubs.rsc.org/en/content/articlehtml/2025/im/d4im00112e
Tavily,News,N/A,Sustainable hydrogen through decomposition of ammonia and its ...,N/A,"Thermochemical processes have recently attracted more attentions from researchers, particularly the use of decomposition of ammonia-based compounds and water-gas shift and steam reforming processes. These processes may be applied for hydrogen generation (H2) from a syngas mixture and that is the main concern of this paper. Furthermore, these processes are currently facing the challenge of low hydrogen yields. Traditionally, H2 fuel is generated from fossil fuels by utilizing different reforming ","http://www.international-agrophysics.org/Sustainable-hydrogen-through-decomposition-of-ammonia-and-its-derivatives-by-thermochemical,187984,0,2.html"
Tavily,News,N/A,[PDF] Catalytic Ammonia Reforming - Publications,N/A,"In this section, we will present diﬀerent catalytic pathways for ammonia reforming focusing on (1) thermal and photo-catalytic reforming (i.e., dissociation; eqn (1)), and (2) oxidative reforming (eqn (2)). This Perspective will emphasize thermal and oxidative reforming and provide a brief introduction to photocatalytic reforming. Electrochemical ammonia reforming and ammonia combustion (eqn (3)) will not be discussed. We further note that the terms “reforming”, “dissociation” and “decomposition",https://docs.nrel.gov/docs/fy23osti/81574.pdf
Tavily,News,N/A,Ammonia cracking - Catalysts - Clariant,N/A,"> Transporting hydrogen through chemical conversion to ammonia is gaining considerable attention as it is expected to be the most cost-competitive solution at the very large scale required. In this method, hydrogen is first converted to ammonia (NH3) for storage and transportation, and then at the point of use, ammonia is reconverted to hydrogen via cracking. As one of the leading catalyst providers in the ammonia-related new hydrogen economy, Clariant offers highly innovative catalysts for ammo",https://www.clariant.com/en/Business-Units/Catalysts/Energy-Transition/Ammonia-cracking
